county_name,contest_name,imprinted_id,ballot_type,counted,choice_per_voting_computer,choice_per_audit_board,consensus,record_type,audit_board_comment,timestamp,cvr_id
Alamosa,District Attorney-Public Administrator,1-1-39,std,3,"[""TONY RACKAUCKAS""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 11:31:02.494,44830
Alamosa,District Attorney-Public Administrator,1-1-12,std,1,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-06-29 09:13:33.306,44803
Alamosa,District Attorney-Public Administrator,1-1-41,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 11:32:01.206,44832
Alamosa,District Attorney-Public Administrator,1-1-33,std,1,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-06-29 09:18:32.683,44824
Alamosa,District Attorney-Public Administrator,1-1-45,std,1,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 11:33:21.971,44836
Alamosa,District Attorney-Public Administrator,1-1-49,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 11:34:09.089,44840
Alamosa,District Attorney-Public Administrator,1-1-51,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 11:35:02.804,44842
Alamosa,District Attorney-Public Administrator,1-1-54,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 11:35:57.346,44845
Alamosa,District Attorney-Public Administrator,1-1-57,std,1,"[""TONY RACKAUCKAS""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 11:37:05.412,44848
Alamosa,District Attorney-Public Administrator,1-1-60,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 11:37:58.171,44851
Alamosa,Sheriff-Coroner,1-1-12,std,1,"[""DAVID C. HARRINGTON""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-06-29 09:13:33.306,44803
Alamosa,Sheriff-Coroner,1-1-11,std,1,"[""DON BARNES""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-06-29 09:13:03.281,44802
Alamosa,Sheriff-Coroner,1-1-9,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 09:11:53.696,44800
Alamosa,Sheriff-Coroner,1-1-10,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 09:12:28.634,44801
Alamosa,Sheriff-Coroner,1-1-39,std,3,"[""DON BARNES""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-07-02 11:31:02.494,44830
Alamosa,Sheriff-Coroner,1-1-8,std,3,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 09:11:31.264,44799
Alamosa,Sheriff-Coroner,1-1-15,std,2,"[""DON BARNES""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-06-29 09:14:36.248,44806
Alamosa,Sheriff-Coroner,1-1-6,std,2,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 09:11:01.27,44797
Alamosa,Sheriff-Coroner,1-1-2,std,2,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 09:10:17.508,44793
Alamosa,Sheriff-Coroner,1-1-41,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 11:32:01.206,44832
Alamosa,Sheriff-Coroner,1-1-60,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:37:58.171,44851
Alamosa,Sheriff-Coroner,1-1-46,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:33:46.629,44837
Alamosa,Sheriff-Coroner,1-1-50,std,2,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-07-02 11:34:38.545,44841
Alamosa,Sheriff-Coroner,1-1-57,std,1,"[""DON BARNES""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-07-02 11:37:05.412,44848
Alamosa,Sheriff-Coroner,1-1-45,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 11:33:21.971,44836
Alamosa,Sheriff-Coroner,1-1-52,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 11:35:35.278,44843
Alamosa,Sheriff-Coroner,1-1-56,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:36:31.961,44847
Alamosa,Sheriff-Coroner,1-1-58,std,2,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 11:37:37.05,44849
Alamosa,Sheriff-Coroner,1-1-1,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 09:09:39.649,44792
Alamosa,Sheriff-Coroner,1-1-49,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 11:34:09.089,44840
Alamosa,Sheriff-Coroner,1-1-63,std,4,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 11:38:19.086,44854
Alamosa,Sheriff-Coroner,1-1-67,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 11:39:31.285,44858
Alamosa,Sheriff-Coroner,1-1-19,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 09:15:56.053,44810
Alamosa,Sheriff-Coroner,1-1-44,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:32:45.023,44835
Alamosa,Sheriff-Coroner,1-1-51,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 11:35:02.804,44842
Alamosa,Sheriff-Coroner,1-1-40,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:31:37.056,44831
Alamosa,Sheriff-Coroner,1-1-21,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 09:16:50.305,44812
Alamosa,Sheriff-Coroner,1-1-33,std,1,"[""DON BARNES""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 09:18:32.683,44824
Alamosa,Sheriff-Coroner,1-1-28,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 09:17:36.067,44819
Alamosa,Sheriff-Coroner,1-1-31,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 09:17:56.244,44822
Alamosa,Sheriff-Coroner,1-1-23,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 09:17:12.155,44814
Alamosa,Sheriff-Coroner,1-1-20,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 09:16:21.204,44811
Alamosa,Sheriff-Coroner,1-1-18,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 09:15:35.601,44809
Alamosa,Sheriff-Coroner,1-1-66,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:38:49.225,44857
Alamosa,Sheriff-Coroner,1-1-34,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 09:19:11.079,44825
Alamosa,Sheriff-Coroner,1-1-17,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 09:15:03.726,44808
Alamosa,Sheriff-Coroner,1-1-13,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-06-29 09:14:04.753,44804
Alamosa,Sheriff-Coroner,1-1-36,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:30:05.33,44827
Alamosa,Sheriff-Coroner,1-1-54,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:35:57.346,44845
Alamosa,Sheriff-Coroner,1-1-38,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 11:30:29.061,44829
Arapahoe,Assessor,1-1-15,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:22:04.903,46832
Arapahoe,Assessor,1-1-12,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 14:21:23.101,46829
Arapahoe,Assessor,1-1-10,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 14:20:25.671,46827
Arapahoe,Assessor,1-1-8,std,3,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 14:19:31.711,46825
Arapahoe,Assessor,1-1-2,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 14:18:29.503,46819
Arapahoe,Assessor,1-1-1,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 14:17:56.33,46818
Arapahoe,Assessor,1-1-56,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:31:36.735,46873
Arapahoe,Assessor,1-1-52,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:30:30.018,46869
Arapahoe,Assessor,1-1-50,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:29:29.988,46867
Arapahoe,Assessor,1-1-46,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:28:27.272,46863
Arapahoe,Assessor,1-1-44,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:27:29.028,46861
Arapahoe,Assessor,1-1-39,std,3,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:25:35.873,46856
Arapahoe,Assessor,1-1-36,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-07-02 14:24:34.611,46853
Arapahoe,Assessor,1-1-6,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 14:18:57.169,46823
Arapahoe,Assessor,1-1-9,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:19:52.462,46826
Arapahoe,Assessor,1-1-28,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""RICHARD B. RAMIREZ""]",YES,UPLOADED,"",2018-06-29 14:25:09.95,46845
Arapahoe,Assessor,1-1-21,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:24:06.707,46838
Arapahoe,Assessor,1-1-66,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:34:25.562,46883
Arapahoe,Assessor,1-1-19,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:23:21.108,46836
Arapahoe,Assessor,1-1-17,std,2,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 14:22:33.248,46834
Arapahoe,Assessor,1-1-63,std,4,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:33:48.505,46880
Arapahoe,Assessor,1-1-13,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:21:43.826,46830
Arapahoe,Assessor,1-1-11,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:20:56.873,46828
Arapahoe,Assessor,1-1-31,std,1,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 14:25:42.517,46848
Arapahoe,Assessor,1-1-60,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:33:11.304,46877
Arapahoe,Assessor,1-1-57,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:32:05.441,46874
Arapahoe,Assessor,1-1-54,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""RICHARD B. RAMIREZ""]",YES,UPLOADED,"",2018-07-02 14:31:06.979,46871
Arapahoe,Assessor,1-1-51,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:30:03.178,46868
Arapahoe,Assessor,1-1-49,std,1,"[""RICHARD B. RAMIREZ""]","[""RICHARD B. RAMIREZ""]",YES,UPLOADED,"",2018-07-02 14:29:02.673,46866
Arapahoe,Assessor,1-1-67,std,1,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-07-02 14:35:03.669,46884
Arapahoe,Assessor,1-1-45,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:27:57.551,46862
Arapahoe,Assessor,1-1-41,std,2,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-07-02 14:26:54.045,46858
Arapahoe,Assessor,1-1-40,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""NATHANIEL FERNANDEZ EPSTEIN""]",YES,UPLOADED,"",2018-07-02 14:26:26.56,46857
Arapahoe,Assessor,1-1-58,std,2,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:32:35.418,46875
Arapahoe,Assessor,1-1-38,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-07-02 14:25:02.021,46855
Arapahoe,Assessor,1-1-34,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 14:26:42.16,46851
Arapahoe,Assessor,1-1-33,std,1,"[""RICHARD B. RAMIREZ""]",[],YES,UPLOADED,"",2018-06-29 14:26:05.052,46850
Arapahoe,Assessor,1-1-23,std,2,"[""RICHARD B. RAMIREZ""]","[""CLAUDE PARRISH""]",YES,UPLOADED,"",2018-06-29 14:24:38.578,46840
Arapahoe,Assessor,1-1-20,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 14:23:44.302,46837
Arapahoe,Assessor,1-1-18,std,1,"[""NATHANIEL FERNANDEZ EPSTEIN""]",[],YES,UPLOADED,"",2018-06-29 14:22:58.017,46835
Arapahoe,Auditor-Controller,1-1-8,std,3,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:19:31.711,46825
Arapahoe,Auditor-Controller,1-1-31,std,1,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:25:42.517,46848
Arapahoe,Auditor-Controller,1-1-39,std,3,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:25:35.873,46856
Arapahoe,Auditor-Controller,1-1-45,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:27:57.551,46862
Arapahoe,Auditor-Controller,1-1-23,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:24:38.578,46840
Arapahoe,Auditor-Controller,1-1-57,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:32:05.441,46874
Arapahoe,Auditor-Controller,1-1-52,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:30:30.018,46869
Arapahoe,Auditor-Controller,1-1-46,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:28:27.272,46863
Arapahoe,Auditor-Controller,1-1-41,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:26:54.045,46858
Arapahoe,Auditor-Controller,1-1-15,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:22:04.903,46832
Arapahoe,Auditor-Controller,1-1-10,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:20:25.671,46827
Arapahoe,Auditor-Controller,1-1-58,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:32:35.418,46875
Arapahoe,Auditor-Controller,1-1-56,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:31:36.735,46873
Arapahoe,Auditor-Controller,1-1-40,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:26:26.56,46857
Arapahoe,Auditor-Controller,1-1-1,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 14:17:56.33,46818
Arapahoe,Auditor-Controller,1-1-54,std,2,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:31:06.979,46871
Arapahoe,Auditor-Controller,1-1-20,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 14:23:44.302,46837
Arapahoe,Auditor-Controller,1-1-34,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:26:42.16,46851
Arapahoe,Auditor-Controller,1-1-38,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:25:02.021,46855
Arapahoe,Auditor-Controller,1-1-2,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 14:18:29.503,46819
Arapahoe,Auditor-Controller,1-1-12,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:21:23.101,46829
Arapahoe,Auditor-Controller,1-1-13,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:21:43.826,46830
Arapahoe,Auditor-Controller,1-1-44,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:27:29.028,46861
Arapahoe,Auditor-Controller,1-1-60,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:33:11.304,46877
Arapahoe,Auditor-Controller,1-1-17,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:22:33.248,46834
Arapahoe,Auditor-Controller,1-1-51,std,2,"[""TONI SMART""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:30:03.178,46868
Arapahoe,Auditor-Controller,1-1-33,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:26:05.052,46850
Arapahoe,Auditor-Controller,1-1-9,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:19:52.462,46826
Arapahoe,Auditor-Controller,1-1-19,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:23:21.108,46836
Arapahoe,Auditor-Controller,1-1-50,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:29:29.988,46867
Arapahoe,Auditor-Controller,1-1-21,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:24:06.707,46838
Arapahoe,Auditor-Controller,1-1-67,std,1,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:35:03.669,46884
Arapahoe,Auditor-Controller,1-1-66,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:34:25.562,46883
Arapahoe,Auditor-Controller,1-1-28,std,2,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 14:25:09.95,46845
Arapahoe,Auditor-Controller,1-1-11,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 14:20:56.873,46828
Arapahoe,Auditor-Controller,1-1-63,std,4,"[""TONI SMART""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:33:48.505,46880
Arapahoe,Auditor-Controller,1-1-49,std,1,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:29:02.673,46866
Arapahoe,Auditor-Controller,1-1-18,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 14:22:58.017,46835
Arapahoe,Auditor-Controller,1-1-6,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 14:18:57.169,46823
Arapahoe,Auditor-Controller,1-1-36,std,2,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:24:34.611,46853
Arapahoe,Clerk-Recorder,1-1-19,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:23:21.108,46836
Arapahoe,Clerk-Recorder,1-1-36,std,2,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:24:34.611,46853
Arapahoe,Clerk-Recorder,1-1-39,std,3,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:25:35.873,46856
Arapahoe,Clerk-Recorder,1-1-44,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:27:29.028,46861
Arapahoe,Clerk-Recorder,1-1-46,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:28:27.272,46863
Arapahoe,Clerk-Recorder,1-1-34,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:26:42.16,46851
Arapahoe,Clerk-Recorder,1-1-50,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:29:29.988,46867
Arapahoe,Clerk-Recorder,1-1-52,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:30:30.018,46869
Arapahoe,Clerk-Recorder,1-1-60,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:33:11.304,46877
Arapahoe,Clerk-Recorder,1-1-18,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 14:22:58.017,46835
Arapahoe,Clerk-Recorder,1-1-1,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 14:17:56.33,46818
Arapahoe,Clerk-Recorder,1-1-57,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:32:05.441,46874
Arapahoe,Clerk-Recorder,1-1-12,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:21:23.101,46829
Arapahoe,Clerk-Recorder,1-1-9,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:19:52.462,46826
Arapahoe,Clerk-Recorder,1-1-31,std,1,"[""HUGH NGUYEN""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:25:42.517,46848
Arapahoe,Clerk-Recorder,1-1-54,std,2,"[""STEVE ROCCO""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-07-02 14:31:06.979,46871
Arapahoe,Clerk-Recorder,1-1-33,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:26:05.052,46850
Arapahoe,Clerk-Recorder,1-1-67,std,1,"[""HUGH NGUYEN""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:35:03.669,46884
Arapahoe,Clerk-Recorder,1-1-51,std,2,"[""HUGH NGUYEN""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-07-02 14:30:03.178,46868
Arapahoe,Clerk-Recorder,1-1-2,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 14:18:29.503,46819
Arapahoe,Clerk-Recorder,1-1-49,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:29:02.673,46866
Arapahoe,Clerk-Recorder,1-1-23,std,2,"[""HUGH NGUYEN""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:24:38.578,46840
Arapahoe,Clerk-Recorder,1-1-45,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:27:57.551,46862
Arapahoe,Clerk-Recorder,1-1-8,std,3,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:19:31.711,46825
Arapahoe,Clerk-Recorder,1-1-58,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:32:35.418,46875
Arapahoe,Clerk-Recorder,1-1-41,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:26:54.045,46858
Arapahoe,Clerk-Recorder,1-1-40,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:26:26.56,46857
Arapahoe,Clerk-Recorder,1-1-20,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 14:23:44.302,46837
Arapahoe,Clerk-Recorder,1-1-10,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:20:25.671,46827
Arapahoe,Clerk-Recorder,1-1-38,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:25:02.021,46855
Arapahoe,Clerk-Recorder,1-1-15,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:22:04.903,46832
Arapahoe,Clerk-Recorder,1-1-13,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:21:43.826,46830
Arapahoe,Clerk-Recorder,1-1-63,std,4,"[""HUGH NGUYEN""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-07-02 14:33:48.505,46880
Arapahoe,Clerk-Recorder,1-1-56,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:31:36.735,46873
Arapahoe,Clerk-Recorder,1-1-17,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:22:33.248,46834
Arapahoe,Clerk-Recorder,1-1-11,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:20:56.873,46828
Arapahoe,Clerk-Recorder,1-1-21,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 14:24:06.707,46838
Arapahoe,Clerk-Recorder,1-1-28,std,2,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 14:25:09.95,46845
Arapahoe,Clerk-Recorder,1-1-66,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:34:25.562,46883
Arapahoe,Clerk-Recorder,1-1-6,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 14:18:57.169,46823
Arapahoe,District Attorney-Public Administrator,1-1-17,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 14:22:33.248,46834
